image_id,class_name,nombre_imagen,numero_imagen,carpeta_origen,imagen,clase_real,clase_real_patologo,clase_predicha_raw,clase_predicha,probabilidad,image_caption_blip_raw,image_caption_blip,caption_blip_util,blip_cues_json,class_prototype_morphology_json,class_prototype_caption,morphology_v2_json,caption_v2_vlm,hybrid_weak_caption,error_tipo,error_msg
BAND_79647,Neutrophil Band,BAND_79647.jpg,BAND_79647,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_79647.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.985231,A purple and white substance in a white background.,A purple and white substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_805172,Neutrophil Band,BAND_805172.jpg,BAND_805172,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_805172.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.83008,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_809990,Neutrophil Band,BAND_809990.jpg,BAND_809990,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_809990.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.967877,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_835482,Neutrophil Band,BAND_835482.jpg,BAND_835482,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_835482.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.970032,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_849827,Neutrophil Band,BAND_849827.jpg,BAND_849827,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_849827.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.989102,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_880211,Neutrophil Band,BAND_880211.jpg,BAND_880211,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_880211.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.514772,A purple and white substance in a white background.,A purple and white substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_896282,Neutrophil Band,BAND_896282.jpg,BAND_896282,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_896282.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.933289,A cell with a small purple substance on it.,A cell with a small purple substance on it.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_907968,Neutrophil Band,BAND_907968.jpg,BAND_907968,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_907968.jpg,band,NEUTROPHIL - BAND,metamyelocyte,metamyelocyte,0.836468,A purple substance in a microscope.,A purple substance in a microscope.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_92486,Neutrophil Band,BAND_92486.jpg,BAND_92486,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_92486.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.59161,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_924983,Neutrophil Band,BAND_924983.jpg,BAND_924983,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_924983.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.98557,A purple and white substance in a white background.,A purple and white substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_929884,Neutrophil Band,BAND_929884.jpg,BAND_929884,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_929884.jpg,band,NEUTROPHIL - BAND,metamyelocyte,metamyelocyte,0.992532,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_959043,Neutrophil Band,BAND_959043.jpg,BAND_959043,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_959043.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.990509,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_961289,Neutrophil Band,BAND_961289.jpg,BAND_961289,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_961289.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.998321,A cell with purple and white dots.,A cell with purple and white dots.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
